YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"PRODN PRACTICE","AREA PLANTED in ACRES","AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","PRODUCTION in TONS","YIELD in TONS / ACRE","PRODUCTION in $"
2002,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","870,000"," "," ","5,655,000",6.5," "
2002,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","15,000"," "," ","192,400",12.8," "
2002,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","855,000"," "," ","5,462,600",6.4," "
2002,TENNESSEE,47,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","65,000"," "," ","975,000",15," "
2002,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","130,000"," "," ","2,405,000",18.5," "
2002,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","88,700"," "," ","2,087,500",23.5," "
2002,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","41,300"," "," ","317,500",7.7," "
2002,UTAH,49,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","40,000"," "," ","840,000",21," "
2002,VERMONT,50,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","91,000"," "," ","1,456,000",16," "
2002,VIRGINIA,51,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","155,000"," "," ","1,783,000",11.5," "
2002,WASHINGTON,53,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","60,000"," "," ","1,560,000",26," "
2002,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","19,000"," "," ","314,000",16.5," "
2002,WISCONSIN,55,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","730,000"," "," ","11,680,000",16," "
2002,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","40,000"," "," ","720,000",18," "
2002,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","38,000"," "," ","707,000",18.5," "
2002,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","2,000"," "," ","13,000",6.5," "
2003,MAINE,23,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","25,000"," "," ","450,000",18," "
2003,MARYLAND,24,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","65,000"," "," ","1,040,000",16," "
2003,MASSACHUSETTS,25,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","17,000"," "," ","323,000",19," "
2003,MICHIGAN,26,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","210,000"," "," ","3,360,000",16," "
2003,MINNESOTA,27,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","475,000"," "," ","6,650,000",14," "
2003,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","10,000"," "," ","150,000",15," "
2003,MISSOURI,29,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","80,000"," "," ","840,000",10.5," "
2003,MONTANA,30,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","49,000"," "," ","1,176,000",24," "
2003,MONTANA,30,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","49,000"," "," ","1,176,000",24," "
2003,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","300,000"," "," ","3,900,000",13," "
2003,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","115,000"," "," ","2,325,000",20.2," "
2003,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","185,000"," "," ","1,575,000",8.5," "
2003,NEVADA,32,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","4,000"," "," ","92,000",23," "
2003,"NEW HAMPSHIRE",33,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","14,000"," "," ","273,000",19.5," "
2003,"NEW JERSEY",34,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","18,000"," "," ","270,000",15," "
2003,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","80,000"," "," ","1,840,000",23," "
2003,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","80,000"," "," ","1,840,000",23," "
2003,"NEW YORK",36,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","550,000"," "," ","9,625,000",17.5," "
2003,"NORTH CAROLINA",37,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","55,000"," "," ","880,000",16," "
2003,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","220,000"," "," ","1,496,000",6.8," "
2003,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","11,400"," "," ","226,500",19.9," "
2003,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","208,600"," "," ","1,269,500",6.1," "
2003,OHIO,39,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","170,000"," "," ","3,230,000",19," "
2003,OKLAHOMA,40,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","24,000"," "," ","432,000",18," "
2003,OKLAHOMA,40,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","11,000"," "," ","225,000",20.5," "
2003,OKLAHOMA,40,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","13,000"," "," ","207,000",15.9," "
2003,OREGON,41,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","20,000"," "," ","440,000",22," "
2003,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","550,000"," "," ","7,975,000",14.5," "
2003,"RHODE ISLAND",44,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","2,000"," "," ","36,000",18," "
2003,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","7,000"," "," ","105,000",15," "
2003,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","470,000"," "," ","3,995,000",8.5," "
2003,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","12,000"," "," ","159,000",13.3," "
2003,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","458,000"," "," ","3,836,000",8.4," "
2003,TENNESSEE,47,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","60,000"," "," ","1,020,000",17," "
2003,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","120,000"," "," ","2,160,000",18," "
2003,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","79,700"," "," ","1,738,000",21.8," "
2003,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","40,300"," "," ","422,000",10.5," "
2003,UTAH,49,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","41,000"," "," ","861,000",21," "
2003,VERMONT,50,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","91,000"," "," ","1,684,000",18.5," "
2003,VIRGINIA,51,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","135,000"," "," ","2,363,000",17.5," "
2003,WASHINGTON,53,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","60,000"," "," ","1,500,000",25," "
2003,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","19,000"," "," ","295,000",15.5," "
2003,WISCONSIN,55,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","880,000"," "," ","14,080,000",16," "
2003,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","34,000"," "," ","748,000",22," "
2003,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","34,000"," "," ","748,000",22," "
2004,MAINE,23,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","25,000"," "," ","488,000",19.5," "
2004,MARYLAND,24,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","60,000"," "," ","1,200,000",20," "
2004,MASSACHUSETTS,25,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","17,000"," "," ","374,000",22," "
2004,MICHIGAN,26,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","265,000"," "," ","4,770,000",18," "
2004,MINNESOTA,27,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","400,000"," "," ","6,400,000",16," "
2004,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","15,000"," "," ","210,000",14," "
2004,MISSOURI,29,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","50,000"," "," ","725,000",14.5," "
2004,MONTANA,30,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","51,000"," "," ","1,122,000",22," "
2004,MONTANA,30,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","51,000"," "," ","1,122,000",22," "
2004,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","230,000"," "," ","3,795,000",16.5," "
2004,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","120,000"," "," ","2,585,000",21.5," "
2004,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","110,000"," "," ","1,210,000",11," "
2004,NEVADA,32,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","4,000"," "," ","88,000",22," "
2004,"NEW HAMPSHIRE",33,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","14,000"," "," ","294,000",21," "
2004,"NEW JERSEY",34,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","13,000"," "," ","260,000",20," "
2004,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","66,000"," "," ","1,650,000",25," "
2004,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","66,000"," "," ","1,650,000",25," "
2004,"NEW YORK",36,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","470,000"," "," ","7,990,000",17," "
2004,"NORTH CAROLINA",37,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","75,000"," "," ","1,425,000",19," "
2004,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","215,000"," "," ","1,871,000",8.7," "
2004,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","15,500"," "," ","270,000",17.4," "
2004,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","199,500"," "," ","1,601,000",8," "
2004,OHIO,39,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","190,000"," "," ","3,230,000",17," "
2004,OKLAHOMA,40,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","30,000"," "," ","570,000",19," "
2004,OKLAHOMA,40,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","18,000"," "," ","420,000",23.3," "
2004,OKLAHOMA,40,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","12,000"," "," ","150,000",12.5," "
2004,OREGON,41,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","30,000"," "," ","750,000",25," "
2004,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","400,000"," "," ","7,200,000",18," "
2004,"RHODE ISLAND",44,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","2,000"," "," ","40,000",20," "
2004,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","12,000"," "," ","192,000",16," "
2004,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","450,000"," "," ","4,950,000",11," "
2004,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","11,000"," "," ","215,000",19.5," "
2004,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","439,000"," "," ","4,735,000",10.8," "
2004,TENNESSEE,47,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","55,000"," "," ","1,045,000",19," "
2004,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","110,000"," "," ","2,530,000",23," "
2004,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","75,000"," "," ","2,000,000",26.7," "
2004,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","35,000"," "," ","530,000",15.1," "
2004,UTAH,49,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","42,000"," "," ","924,000",22," "
2004,VERMONT,50,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","90,000"," "," ","1,755,000",19.5," "
2004,VIRGINIA,51,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","135,000"," "," ","2,700,000",20," "
2004,WASHINGTON,53,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","65,000"," "," ","1,690,000",26," "
2004,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","18,000"," "," ","306,000",17," "
2004,WISCONSIN,55,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","950,000"," "," ","13,300,000",14," "
2004,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","36,000"," "," ","792,000",22," "
2004,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","35,300"," "," ","787,000",22.5," "
2004,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ",700," "," ","5,000",7," "
2005,MAINE,23,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","24,000"," "," ","444,000",18.5," "
2005,MARYLAND,24,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","65,000"," "," ","1,105,000",17," "
2005,MASSACHUSETTS,25,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","17,000"," "," ","366,000",21.5," "
2005,MICHIGAN,26,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","230,000"," "," ","4,025,000",17.5," "
2005,MINNESOTA,27,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","400,000"," "," ","6,400,000",16," "
2005,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","10,000"," "," ","160,000",16," "
2005,MISSOURI,29,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","110,000"," "," ","1,430,000",13," "
2005,MONTANA,30,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","46,000"," "," ","1,104,000",24," "
2005,MONTANA,30,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","46,000"," "," ","1,104,000",24," "
2005,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","200,000"," "," ","3,100,000",15.5," "
2005,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","100,000"," "," ","2,050,000",20.5," "
2005,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","100,000"," "," ","1,050,000",10.5," "
2005,NEVADA,32,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","5,000"," "," ","115,000",23," "
2005,"NEW HAMPSHIRE",33,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","14,000"," "," ","287,000",20.5," "
2005,"NEW JERSEY",34,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","17,000"," "," ","272,000",16," "
2005,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","84,000"," "," ","2,016,000",24," "
2005,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","84,000"," "," ","2,016,000",24," "
2005,"NEW YORK",36,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","520,000"," "," ","8,840,000",17," "
2005,"NORTH CAROLINA",37,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","45,000"," "," ","765,000",17," "
2005,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","170,000"," "," ","1,870,000",11," "
2005,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","9,800"," "," ","210,000",21.4," "
2005,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","160,200"," "," ","1,660,000",10.4," "
2005,OHIO,39,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","160,000"," "," ","2,720,000",17," "
2005,OKLAHOMA,40,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","27,000"," "," ","486,000",18," "
2005,OREGON,41,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","28,000"," "," ","728,000",26," "
2005,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","380,000"," "," ","6,840,000",18," "
2005,"RHODE ISLAND",44,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","2,000"," "," ","40,000",20," "
2005,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","12,000"," "," ","180,000",15," "
2005,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","420,000"," "," ","4,620,000",11," "
2005,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","9,000"," "," ","135,000",15," "
2005,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","411,000"," "," ","4,485,000",10.9," "
2005,TENNESSEE,47,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","50,000"," "," ","950,000",19," "
2005,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","130,000"," "," ","2,600,000",20," "
2005,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","87,000"," "," ","2,140,000",24.6," "
2005,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","43,000"," "," ","460,000",10.7," "
2005,UTAH,49,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","42,000"," "," ","924,000",22," "
2005,VERMONT,50,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","90,000"," "," ","1,845,000",20.5," "
2005,VIRGINIA,51,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","125,000"," "," ","2,125,000",17," "
2005,WASHINGTON,53,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","70,000"," "," ","1,890,000",27," "
2005,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","16,000"," "," ","248,000",15.5," "
2005,WISCONSIN,55,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","880,000"," "," ","14,960,000",17," "
2005,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","30,000"," "," ","660,000",22," "
2005,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","29,500"," "," ","655,000",22," "
2005,WYOMING,56,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ",500," "," ","5,000",10," "
2006,MAINE,23,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","24,000"," "," ","408,000",17," "
2006,MARYLAND,24,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","60,000"," "," ","1,020,000",17," "
2006,MASSACHUSETTS,25,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","15,000"," "," ","285,000",19," "
2006,MICHIGAN,26,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","240,000"," "," ","3,960,000",16.5," "
2006,MINNESOTA,27,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","400,000"," "," ","6,000,000",15," "
2006,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","10,000"," "," ","140,000",14," "
2006,MISSOURI,29,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","60,000"," "," ","780,000",13," "
2006,MONTANA,30,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","45,000"," "," ","990,000",22," "
2006,MONTANA,30,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","45,000"," "," ","990,000",22," "
2006,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","280,000"," "," ","4,200,000",15," "
2006,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","135,000"," "," ","2,750,000",20.4," "
2006,NEBRASKA,31,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","145,000"," "," ","1,450,000",10," "
2006,NEVADA,32,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","4,000"," "," ","100,000",25," "
2006,"NEW HAMPSHIRE",33,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","14,000"," "," ","252,000",18," "
2006,"NEW JERSEY",34,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","15,000"," "," ","255,000",17," "
2006,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","84,000"," "," ","2,100,000",25," "
2006,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","84,000"," "," ","2,100,000",25," "
2006,"NEW YORK",36,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","460,000"," "," ","8,280,000",18," "
2006,"NORTH CAROLINA",37,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","45,000"," "," ","810,000",18," "
2006,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","220,000"," "," ","1,298,000",5.9," "
2006,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","10,000"," "," ","172,300",17.2," "
2006,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","210,000"," "," ","1,125,700",5.4," "
2006,OHIO,39,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","150,000"," "," ","2,550,000",17," "
2006,OKLAHOMA,40,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","35,000"," "," ","595,000",17," "
2006,OREGON,41,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","22,000"," "," ","572,000",26," "
2006,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","380,000"," "," ","6,840,000",18," "
2006,"RHODE ISLAND",44,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","2,000"," "," ","41,000",20.5," "
2006,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","14,000"," "," ","210,000",15," "
2006,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","850,000"," "," ","5,100,000",6," "
2006,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","8,500"," "," ","130,000",15.3," "
2006,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","841,500"," "," ","4,970,000",5.9," "
2006,TENNESSEE,47,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","47,000"," "," ","752,000",16," "
2006,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","160,000"," "," ","2,400,000",15," "
2006,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE",IRRIGATED," ","100,000"," "," ","1,934,000",19.5," "
2006,TEXAS,48,"  ","   ",YEAR,"CORN, SILAGE",NON-IRRIGATED," ","60,000"," "," ","466,000",8," "
2006,UTAH,49,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","47,000"," "," ","1,034,000",22," "
2006,VERMONT,50,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","81,000"," "," ","1,053,000",13," "
2006,VIRGINIA,51,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES"," ","130,000"," "," ","2,275,000",17.5," "
